Siriema HotSpot Analysis

Radius(m): 300
Number of Simulations: 1000
Confidence Limit(%): 95

Linear Distance(km)	Latitude		Longitude			HS			UCL			LCL
    24.441		-2.805074442		-44.374484054		  -0.217000		   0.783001		  -0.217000
    24.541		-2.805974100		-44.374493820		  -0.213999		   0.785996		  -0.213999
    24.641		-2.806872538		-44.374502365		  -0.203999		   0.795997		  -0.203999
    24.741		-2.807770975		-44.374512130		  -0.201000		   0.798998		  -0.201000
    24.841		-2.808670633		-44.374520675		  -0.115931		   0.466636		  -0.115931
    24.940		-2.809570291		-44.374530441		  -0.193999		   0.805995		  -0.193999
    25.040		-2.810468729		-44.374540206		  -0.115348		   0.467217		  -0.115348
    25.140		-2.811367166		-44.374549972		  -0.213000		   0.786999		  -0.213000
    25.240		-2.812265604		-44.374558517		  -0.126417		   0.456150		  -0.126417
    25.340		-2.813165262		-44.374567062		  -0.227000		   0.773000		  -0.227000
    25.440		-2.814064920		-44.374576827		  -0.133407		   0.449157		  -0.133407
    25.540		-2.814963358		-44.374586593		  -0.241000		   0.759001		  -0.241000
    25.640		-2.815861795		-44.374593917		  -0.231315		   0.697662		  -0.231315
    25.740		-2.816761454		-44.374600021		  -0.233999		   0.765998		  -0.233999
    25.840		-2.817661112		-44.374606124		  -0.127582		   0.454983		  -0.127582
    25.940		-2.818559549		-44.374613448		  -0.115841		   0.415541		  -0.115841
    26.040		-2.819457987		-44.374618331		  -0.216001		   0.784003		  -0.216001
    26.140		-2.820357645		-44.374625656		  -0.215999		   0.783997		  -0.215999
    26.240		-2.821256083		-44.374631759		  -0.204999		   0.794996		  -0.204999
    26.340		-2.822155741		-44.374637863		  -0.123504		   0.459063		  -0.123504
    26.440		-2.823054178		-44.374645187		  -0.222000		   0.778001		  -0.222000
    26.540		-2.823952616		-44.374651290		  -0.120591		   0.461975		  -0.120591
    26.640		-2.824852274		-44.374657394		  -0.208999		   0.790995		  -0.208999
    26.740		-2.825751932		-44.374664718		  -0.204001		   0.796002		  -0.204001
    26.840		-2.826650370		-44.374670822		  -0.125252		   0.457315		  -0.125252
    26.940		-2.827548807		-44.374676925		  -0.111059		   0.420322		  -0.111059
    27.040		-2.828448465		-44.374684249		  -0.203999		   0.795995		  -0.203999
    27.140		-2.829348124		-44.374689132		  -0.208000		   0.791998		  -0.208000
    27.240		-2.830246561		-44.374696456		  -0.205998		   0.793993		  -0.205998
    27.340		-2.831144999		-44.374702560		  -0.126416		   0.456146		  -0.126416
    27.440		-2.832044657		-44.374706222		  -0.208998		   0.790991		  -0.208998
    27.539		-2.832943094		-44.374698898		  -0.216996		   0.782986		  -0.216996
    27.639		-2.833842752		-44.374691573		  -0.116903		   0.414474		  -0.116903
    27.739		-2.834741190		-44.374684249		  -0.223002		   0.777006		  -0.223002
    27.839		-2.835639627		-44.374675704		  -0.234999		   0.764997		  -0.234999
    27.939		-2.836539286		-44.374668380		  -0.131659		   0.450903		  -0.131659
    28.039		-2.837438944		-44.374659835		  -0.214995		   0.784983		  -0.214995
    28.139		-2.838337381		-44.374652511		  -0.206996		   0.792985		  -0.206996
    28.239		-2.839235819		-44.374652511		  -0.209998		   0.789994		  -0.209998
    28.339		-2.840135477		-44.374662277		  -0.124667		   0.457890		  -0.124667
    28.439		-2.841033915		-44.374673263		  -0.211997		   0.787989		  -0.211997
    28.539		-2.841933573		-44.374684249		  -0.219999		   0.779998		  -0.219999
    28.639		-2.842832010		-44.374694015		  -0.131078		   0.451490		  -0.131078
    28.739		-2.843730448		-44.374705001		  -0.236001		   0.764002		  -0.236001
    28.839		-2.844630106		-44.374715988		  -0.136321		   0.446246		  -0.136321
    28.939		-2.845529764		-44.374725753		  -0.232000		   0.767999		  -0.232000
    29.039		-2.846428202		-44.374735519		  -0.236001		   0.764003		  -0.236001
    29.139		-2.847326639		-44.374747726		  -0.202515		   0.655600		  -0.202515
    29.239		-2.848225077		-44.374757491		  -0.207664		   0.650450		  -0.207664
    29.339		-2.849124735		-44.374767257		  -0.141564		   0.441003		  -0.141564
    29.439		-2.850024393		-44.374778243		  -0.238000		   0.761998		  -0.238000
    29.539		-2.850922831		-44.374789230		  -0.245000		   0.755001		  -0.245000
    29.639		-2.851821268		-44.374798995		  -0.138651		   0.443915		  -0.138651
    29.739		-2.852720926		-44.374809982		  -0.238001		   0.762002		  -0.238001
    29.839		-2.853619364		-44.374820968		  -0.136903		   0.445663		  -0.136903
    29.939		-2.854519022		-44.374830734		  -0.215000		   0.785001		  -0.215000
    30.039		-2.855417459		-44.374840499		  -0.220001		   0.780003		  -0.220001
    30.138		-2.856315897		-44.374850265		  -0.212000		   0.788001		  -0.212000
    30.238		-2.857215555		-44.374858810		  -0.120591		   0.461975		  -0.120591
    30.338		-2.858115213		-44.374868575		  -0.212001		   0.788004		  -0.212001
    30.438		-2.859013651		-44.374877120		  -0.213001		   0.787002		  -0.213001
    30.538		-2.859912088		-44.374886886		  -0.240000		   0.760000		  -0.240000
    30.638		-2.860810526		-44.374896652		  -0.138069		   0.444499		  -0.138069
    30.738		-2.861710184		-44.374906417		  -0.245000		   0.755001		  -0.245000
    30.838		-2.862609842		-44.374916183		  -0.257000		   0.743000		  -0.257000
    30.938		-2.863508280		-44.374925948		  -0.247000		   0.753001		  -0.247000
    31.038		-2.864406717		-44.374935714		  -0.142146		   0.440420		  -0.142146
    31.138		-2.865306375		-44.374944259		  -0.242000		   0.757999		  -0.242000
    31.238		-2.866206034		-44.374955245		  -0.142729		   0.439837		  -0.142729
    31.338		-2.867104471		-44.374967452		  -0.239000		   0.761001		  -0.239000
    31.438		-2.868002909		-44.374978439		  -0.131078		   0.451489		  -0.131078
    31.538		-2.868901346		-44.374989425		  -0.231999		   0.767998		  -0.231999
    31.638		-2.869801004		-44.375000411		  -0.232000		   0.768000		  -0.232000
    31.738		-2.870700663		-44.375011398		  -0.211000		   0.789000		  -0.211000
    31.838		-2.871599100		-44.375023605		  -0.216000		   0.784000		  -0.216000
    31.938		-2.872497538		-44.375034591		  -0.129912		   0.452654		  -0.129912
    32.038		-2.873395975		-44.375045577		  -0.226000		   0.774000		  -0.226000
